t_s,drop_rate_per_s,drops_exp,backlog_pkts,throughput_mbps,rtt_proxy_ms,active_flows,elephant_flows,mice_flows,elephant_ratio,regime,trajectory,predicted_regime,workload_profile,target_ms,interval_ms,limit_pkts,quantum_bytes
44.121,16657.3876,281270,347,10.0149,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
44.228,17598.2184,283164,379,9.9983,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
44.336,17733.8037,285078,367,9.9994,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
44.443,17938.5916,287014,348,9.9951,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
44.551,18089.9553,288953,301,10.0047,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
44.659,18264.6099,290917,336,9.9923,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
44.766,18467.4787,292902,369,9.9964,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
44.873,18648.8597,294911,313,10.0083,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
44.981,18809.8015,296914,364,10.0060,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
45.088,17321.4384,298766,353,10.0000,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
45.195,17362.4781,300625,344,9.9959,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
45.302,18568.8289,302621,291,10.0057,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
45.409,18737.9857,304629,382,9.9971,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
45.516,18863.9905,306664,385,9.9798,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
45.624,19112.7981,308715,368,10.0079,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
45.732,19233.2022,310788,413,9.9984,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
45.839,19451.2128,312894,332,10.0020,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
45.948,17835.0417,314800,336,10.0147,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
46.054,19322.7108,316875,359,9.9861,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
46.162,18401.5730,318855,379,10.0105,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
46.270,19696.4145,320992,393,9.9958,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
46.378,19851.0401,323114,351,9.9973,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
46.485,19958.0954,325268,321,9.9704,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
46.593,20331.6412,327452,345,10.0470,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
46.700,20316.5134,329626,337,9.9870,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
46.807,19984.5010,331779,307,9.9637,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
46.915,19968.3251,333931,340,10.0240,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
47.023,18592.4643,335934,401,10.0031,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
47.130,18617.2388,337890,363,10.0158,0.171,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.13,50.0,487,300
47.235,18775.4130,339870,354,9.9985,0.171,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.13,50.0,487,300
47.341,18960.1642,341864,335,10.0361,0.171,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.13,50.0,487,300
47.446,19012.0982,343853,0,9.9778,0.171,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.13,50.0,487,300
47.551,19278.9590,345874,354,10.0080,0.171,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.13,50.0,487,300
47.656,19390.3776,347903,387,9.9959,0.171,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.13,50.0,487,300
47.760,19652.1610,349961,387,9.9982,0.171,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.13,50.0,487,300
47.865,19756.4821,352040,377,10.0150,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
47.970,19845.0417,354118,367,9.9891,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
48.075,20149.4949,356234,394,9.9954,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
48.180,20206.1795,358405,340,9.9809,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
48.287,18271.7790,360378,314,9.9653,0.171,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,2.13,50.0,487,300
48.395,19198.6346,362466,393,10.0155,0.171,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,2.13,50.0,487,300
48.504,19367.3388,364562,352,9.9869,0.171,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,2.13,50.0,487,300
48.629,19196.8395,366945,353,10.0274,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
48.736,18542.4662,368936,337,9.9674,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
48.844,17349.5643,370788,290,10.0311,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
48.951,15762.7363,372491,406,9.9990,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
49.059,15823.7538,374200,392,9.9927,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
49.166,14681.4341,375743,385,10.0477,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
49.271,11209.2487,376916,379,9.9953,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
49.376,8640.6327,377836,372,9.9626,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
49.483,8593.5910,378734,393,10.0399,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
49.587,8166.0498,379592,371,9.9952,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
49.692,8975.9841,380529,415,10.0047,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
49.797,7975.2346,381363,390,10.0022,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
49.901,6689.6157,382071,354,9.9727,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
50.007,7645.2449,382894,346,9.9814,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
50.115,7289.4168,383666,369,10.0159,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
50.221,6207.5740,384328,335,10.0011,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
50.327,6362.9030,385008,330,10.0097,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
50.434,6497.1733,385703,355,9.9756,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
50.541,6721.7460,386421,338,10.0096,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
50.648,6845.6998,387151,338,10.0018,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
50.755,7037.9253,387903,403,9.9918,0.155,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.91,50.0,438,300
50.861,7230.2701,388677,381,10.0125,0.155,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.91,50.0,438,300
50.968,7345.8020,389466,365,9.9742,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
51.076,7570.4898,390275,344,10.0350,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
51.183,7724.0226,391097,389,9.9923,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
51.289,7875.0502,391941,358,9.9960,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
51.397,8056.5447,392809,391,9.9828,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
51.504,8247.7081,393695,406,10.0072,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
51.612,8426.3106,394593,352,10.0179,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
51.718,8582.6547,395509,346,9.9934,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
51.825,8729.6798,396447,341,9.9851,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
51.932,8917.4955,397405,341,10.0017,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
52.040,9072.3502,398379,339,9.9788,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
52.147,9320.3035,399381,377,10.0240,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
52.255,9428.3066,400395,320,10.0005,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
52.362,9639.8191,401425,368,10.0116,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
52.469,9779.7274,402469,338,9.9911,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
52.576,9962.8949,403535,374,10.0125,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
52.683,10130.4072,404627,366,9.9875,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
52.791,10280.8755,405749,295,10.0003,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
52.900,10477.1060,406884,298,9.9867,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
53.008,10649.6127,408031,329,9.9959,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
53.116,10843.5939,409192,339,10.0109,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
53.223,10980.6880,410363,404,10.0063,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
53.329,11198.6819,411560,362,10.0080,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
53.436,11142.9234,412761,341,9.9789,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
53.544,11149.1334,413966,361,10.0197,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
53.652,11187.3134,415158,379,9.9952,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
53.759,10691.2737,416306,368,9.9968,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
53.866,11489.1606,417545,354,9.9832,0.155,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.91,50.0,438,300
53.988,11431.2917,418933,358,10.0167,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
54.095,10507.9325,420055,369,10.0085,0.149,0,0,0,0.000,HEAVY,STABLE,HEAVY,MICE,1.72,50.0,394,300
54.202,10431.7945,421181,335,9.9936,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
54.310,10309.1388,422283,309,10.0122,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
54.417,8760.8657,423224,342,9.9938,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
54.525,8126.2438,424098,371,9.9804,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
54.632,8590.2499,425017,389,10.0140,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
54.739,6870.3686,425753,365,9.9955,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
54.846,3805.6225,426165,342,9.9981,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
54.954,4200.0347,426615,364,10.0138,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
55.061,5627.6480,427212,379,9.9992,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
55.168,6898.6653,427947,349,9.9958,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
55.274,4909.2835,428475,375,9.9806,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
55.382,5831.6675,429104,345,10.0157,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
55.489,9381.1569,430106,375,9.9905,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
55.596,4659.4818,430608,356,10.0026,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
55.704,4884.0231,431132,376,10.0099,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
55.811,3702.7602,431529,353,9.9821,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
55.919,7167.6632,432298,334,10.0297,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
56.026,6697.8830,433015,336,9.9781,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
56.133,5038.8487,433554,374,10.0053,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
56.240,5050.3694,434100,324,9.9924,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
56.348,3897.4411,434515,370,10.0314,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
56.454,3147.4228,434853,335,9.9760,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
56.562,4425.6320,435327,355,10.0026,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
56.669,3347.2532,435686,362,9.9936,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
56.776,4689.4774,436189,382,10.0075,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
56.883,5928.2792,436827,354,10.0086,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
56.991,6604.5430,437536,374,9.9796,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
57.098,5938.2105,438183,346,10.0119,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
57.207,4485.7580,438668,313,9.9916,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
57.315,4423.6906,439141,324,9.9996,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
57.422,5287.9244,439713,344,10.0015,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
57.531,6958.7823,440446,380,10.0302,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
57.636,3980.5424,440875,361,9.9648,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
57.744,5538.0899,441471,352,9.9989,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
57.851,3720.9258,441870,303,9.9956,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
57.959,4557.1031,442362,349,10.0158,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
58.067,7680.7316,443186,347,9.9958,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
58.174,5155.9488,443741,354,9.9868,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
58.281,6194.8627,444406,375,10.0192,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
58.389,3819.2984,444807,372,10.0226,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
58.494,7376.9561,445604,363,9.9599,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
58.602,5157.3279,446158,343,10.0223,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
58.709,3842.3383,446570,359,9.9813,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
58.817,6566.0423,447275,350,10.0072,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
58.924,4010.8651,447706,368,10.0138,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
59.031,4355.7913,448178,343,9.9839,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
59.140,9441.5305,449187,343,10.0246,0.149,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.72,50.0,394,300
59.246,3245.5641,449535,301,9.9865,0.149,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.72,50.0,394,300
59.367,8859.9924,450615,291,9.9993,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
59.476,5796.7932,451241,331,9.9986,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
59.584,3961.5381,451668,333,9.9882,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
59.692,6521.0697,452374,346,9.9880,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
59.800,7035.6544,453135,322,10.0217,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
59.908,8575.3857,454056,352,10.0044,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
60.015,11254.6905,455262,330,9.9928,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
60.122,13005.7237,456659,344,9.9982,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
60.230,7880.0348,457508,318,10.0022,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
60.338,4227.8974,457968,343,9.9921,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
60.447,5882.8600,458606,345,10.0049,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
60.555,11209.2559,459808,325,9.9954,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
60.662,10542.1025,460940,327,10.0064,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
60.769,15773.5821,462626,338,10.0030,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
60.876,18618.6168,464617,325,9.9985,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
60.983,7900.1903,465467,284,9.9964,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
61.091,4653.9694,465968,308,10.0058,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
61.198,4761.1624,466478,327,9.9718,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
61.306,8004.7174,467336,329,10.0244,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
61.413,8106.3552,468213,328,10.0000,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
61.521,11492.7767,469466,325,9.9958,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
61.630,10361.2936,470574,329,10.0083,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
61.737,10301.6983,471684,349,10.0112,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
61.845,12604.2465,473044,340,9.9875,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
61.953,6485.3197,473743,332,9.9690,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
62.061,6538.1684,474454,341,10.0360,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
62.169,8956.8332,475419,333,9.9877,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
62.277,4410.1415,475895,328,9.9648,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
62.385,9653.9443,476933,327,10.0620,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
62.492,10208.5734,478026,341,9.9863,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
62.599,10879.4724,479206,306,9.9650,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
62.708,8693.2935,480137,310,10.0281,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
62.815,5413.6097,480716,299,10.0118,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
62.922,8678.7008,481653,305,9.9765,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
63.030,8714.6221,482592,343,10.0161,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
63.138,12626.9416,483972,350,9.9764,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
63.247,6385.9261,484662,310,9.9931,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
63.355,7453.2607,485470,0,10.0331,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
63.463,4939.7132,486007,307,9.9713,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
63.572,3446.4905,486375,324,10.0333,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
63.679,8648.2985,487306,311,9.9860,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
63.787,8006.1592,488173,304,9.9806,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
63.895,3733.9085,488578,315,9.9987,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
64.003,6002.2260,489230,343,10.0325,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
64.112,8050.1652,490093,345,9.9884,0.158,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.55,50.0,354,300
64.219,10914.8398,491266,320,9.9932,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
64.326,9849.7675,492334,328,10.0167,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
64.435,5502.0826,492930,340,9.9777,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
64.543,5943.5179,493580,309,10.0035,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
64.653,8831.3980,494521,311,10.0098,0.158,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.55,50.0,354,300
64.773,26045.2316,497682,290,10.0039,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
64.881,21578.4729,499992,317,10.0025,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
64.988,27971.6152,502987,289,9.9857,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
65.095,26481.3833,505825,307,10.0013,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
65.202,22236.2412,508207,305,10.0156,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
65.309,27773.1617,511201,293,9.9819,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
65.417,27077.1442,514140,314,9.9917,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
65.525,32765.5628,517711,299,9.9830,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
65.634,24122.8026,520333,289,10.0165,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
65.743,18696.1073,522368,301,9.9977,0.148,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.39,50.0,318,300
