[eBPF] Layer 1: ✅ Using existing /home/ammu/ccn-linux-qdisc-study/scripts/../ebpf/tc_monitor.o
[eBPF] Layer 2: Attaching to ns1/veth1...
[eBPF] Layer 2: ✅ Attached — filter protocol all pref 49152 bpf chain 0 handle 0x1 tc_mon
[eBPF] Layer 3: Locating BPF maps via bpftool...
[eBPF] Layer 3: ✅ flow_map id=22
[eBPF] Layer 3: ✅ global_map id=23

════════════════════════════════════════════════════════════════════════
  ACAPE v5.0.0  |  mode: eBPF (clang+tc+bpftool)
  metrics → /home/ammu/ccn-linux-qdisc-study/logs/acape_metrics_20260402_131706.csv
════════════════════════════════════════════════════════════════════════
      t      regime         traj        pred      dr/s     bl   flows  eleph      rtt      wkld     tgt    lim   adj
  673.8       HEAVY       STABLE       HEAVY   50695.8    235       0      0    0.00ms      MICE    1.0ms    256    15
  674.3       HEAVY       STABLE       HEAVY   55032.0    238       0      0    0.00ms      MICE    1.0ms    256    15
  674.8       HEAVY       STABLE       HEAVY   47760.1    233       0      0    0.00ms      MICE    1.0ms    256    15
  675.3       HEAVY       STABLE       HEAVY   54276.8    242       0      0    0.00ms      MICE    1.0ms    256    15
  675.8       HEAVY       STABLE       HEAVY   55299.2    239       0      0    0.00ms      MICE    1.0ms    256    15
  676.4       HEAVY       STABLE       HEAVY   54793.9    215       0      0    0.00ms      MICE    1.0ms    256    15
  676.9       HEAVY       STABLE       HEAVY   52445.1    252       0      0    0.00ms      MICE    1.0ms    256    15
  677.4       HEAVY       STABLE       HEAVY   49811.4    241       0      0    0.00ms      MICE    1.0ms    256    15
  677.9       HEAVY   RECOVERING    MODERATE   44310.5    255       0      0    0.00ms      MICE    1.0ms    256    15
  678.4       HEAVY   RECOVERING    MODERATE   55066.8    249       0      0    0.00ms      MICE    1.0ms    256    15
  678.9       HEAVY       STABLE       HEAVY   56978.8    238       0      0    0.00ms      MICE    1.0ms    256    15
  679.4       HEAVY       STABLE       HEAVY   54858.7    253       0      0    0.00ms      MICE    1.0ms    256    15
  679.9       HEAVY       STABLE       HEAVY   54898.4    252       0      0    0.00ms      MICE    1.0ms    256    15
  680.4       HEAVY       STABLE       HEAVY   53972.8    231       0      0    0.00ms      MICE    1.0ms    256    15
  681.0       HEAVY       STABLE       HEAVY   48667.3    247       0      0    0.00ms      MICE    1.0ms    256    15
  681.5       HEAVY   RECOVERING    MODERATE   46889.7    238       0      0    0.00ms      MICE    1.0ms    256    15
  682.0       HEAVY   RECOVERING    MODERATE   44997.3    231       0      0    0.00ms      MICE    1.0ms    256    15
  682.5       HEAVY   RECOVERING    MODERATE   53228.5    233       0      0    0.00ms      MICE    1.0ms    256    15
  683.0       HEAVY   RECOVERING    MODERATE   50770.7    238       0      0    0.00ms      MICE    1.0ms    256    15
  683.5       HEAVY   RECOVERING    MODERATE   50054.6    232       0      0    0.00ms      MICE    1.0ms    256    15
  684.0       HEAVY   RECOVERING    MODERATE   47520.8    229       0      0    0.00ms      MICE    1.0ms    256    15
  684.5       HEAVY   RECOVERING    MODERATE   48064.0    244       0      0    0.00ms      MICE    1.0ms    256    15
  685.1       HEAVY   RECOVERING    MODERATE   49524.1    230       0      0    0.00ms      MICE    1.0ms    256    15
  685.6       HEAVY       STABLE       HEAVY   52700.1    245       0      0    0.00ms      MICE    1.0ms    256    15
  686.1       HEAVY       STABLE       HEAVY   52178.9    230       0      0    0.00ms      MICE    1.0ms    256    15
  686.6       HEAVY       STABLE       HEAVY   55545.0    238       0      0    0.00ms      MICE    1.0ms    256    15
  687.1       HEAVY       STABLE       HEAVY   47570.6    237       0      0    0.00ms      MICE    1.0ms    256    15
  687.6       HEAVY       STABLE       HEAVY   47675.4    230       0      0    0.00ms      MICE    1.0ms    256    15
  688.1       HEAVY       STABLE       HEAVY   49727.5    227       0      0    0.00ms      MICE    1.0ms    256    15
  688.6       HEAVY       STABLE       HEAVY   51544.8    252       0      0    0.00ms      MICE    1.0ms    256    15
  689.2       HEAVY   RECOVERING    MODERATE   40901.4    222       0      0    0.00ms      MICE    1.0ms    256    15
  689.7       HEAVY   RECOVERING    MODERATE   42672.8    244       0      0    0.00ms      MICE    1.0ms    256    15
  690.2       HEAVY   RECOVERING    MODERATE   45316.8    248       0      0    0.00ms      MICE    1.0ms    256    15
  690.7       HEAVY   RECOVERING    MODERATE   49950.8    209       0      0    0.00ms      MICE    1.0ms    256    15
  691.2       HEAVY   RECOVERING    MODERATE   51990.7    245       0      0    0.00ms      MICE    1.0ms    256    15
  691.7       HEAVY   RECOVERING    MODERATE   45456.1    242       0      0    0.00ms      MICE    1.0ms    256    15
  692.2       HEAVY       STABLE       HEAVY   47897.2    254       0      0    0.00ms      MICE    1.0ms    256    15
  692.8       HEAVY       STABLE       HEAVY   52477.1    256       0      0    0.00ms      MICE    1.0ms    256    15
  693.3       HEAVY       STABLE       HEAVY   46115.0    240       0      0    0.00ms      MICE    1.0ms    256    15
  693.8       HEAVY       STABLE       HEAVY   51800.3    239       0      0    0.00ms      MICE    1.0ms    256    15
  694.3       HEAVY       STABLE       HEAVY   49746.8    250       0      0    0.00ms      MICE    1.0ms    256    15
  694.8       HEAVY       STABLE       HEAVY   54548.6    245       0      0    0.00ms      MICE    1.0ms    256    15
  695.3       HEAVY       STABLE       HEAVY   56112.7    254       0      0    0.00ms      MICE    1.0ms    256    15
  695.8       HEAVY       STABLE       HEAVY   50610.7    225       0      0    0.00ms      MICE    1.0ms    256    15
  696.3       HEAVY       STABLE       HEAVY   51335.2    254       0      0    0.00ms      MICE    1.0ms    256    15
  696.9       HEAVY       STABLE       HEAVY   44358.7      0       0      0    0.00ms      MICE    1.0ms    256    15
  697.4       HEAVY   RECOVERING    MODERATE   51103.1    237       0      0    0.00ms      MICE    1.0ms    256    15
  697.9       HEAVY   RECOVERING    MODERATE   48832.7    241       0      0    0.00ms      MICE    1.0ms    256    15
  698.4       HEAVY   RECOVERING    MODERATE   47699.1    234       0      0    0.00ms      MICE    1.0ms    256    15
  698.9       HEAVY   RECOVERING    MODERATE   46849.3    242       0      0    0.00ms      MICE    1.0ms    256    15
  699.4       HEAVY   RECOVERING    MODERATE   52306.4    243       0      0    0.00ms      MICE    1.0ms    256    15
  699.9       HEAVY   RECOVERING    MODERATE   46731.9    251       0      0    0.00ms      MICE    1.0ms    256    15
  700.4       HEAVY       STABLE       HEAVY   55512.7    255       0      0    0.00ms      MICE    1.0ms    256    15
  701.0       HEAVY       STABLE       HEAVY   48710.0    233       0      0    0.00ms      MICE    1.0ms    256    15
  701.5       HEAVY       STABLE       HEAVY   52039.3    243       0      0    0.00ms      MICE    1.0ms    256    15
  702.0       HEAVY       STABLE       HEAVY   54410.4    239       0      0    0.00ms      MICE    1.0ms    256    15
  702.5       HEAVY       STABLE       HEAVY   50191.0    239       0      0    0.00ms      MICE    1.0ms    256    15
  703.0       HEAVY       STABLE       HEAVY   60387.1    245       0      0    0.00ms      MICE    1.0ms    256    15
  703.5       HEAVY       STABLE       HEAVY   54590.6    250       0      0    0.00ms      MICE    1.0ms    256    15
  704.0       HEAVY       STABLE       HEAVY   45898.3    237       0      0    0.00ms      MICE    1.0ms    256    15
  704.5       HEAVY       STABLE       HEAVY   51448.9    243       0      0    0.00ms      MICE    1.0ms    256    15
  705.1       HEAVY   RECOVERING    MODERATE   49969.1    251       0      0    0.00ms      MICE    1.0ms    256    15
  705.6       HEAVY       STABLE       HEAVY   56228.2    237       0      0    0.00ms      MICE    1.0ms    256    15
  706.1       HEAVY   RECOVERING    MODERATE   51311.4    252       0      0    0.00ms      MICE    1.0ms    256    15
  706.6       HEAVY   RECOVERING    MODERATE   54647.5    251       0      0    0.00ms      MICE    1.0ms    256    15
  707.1       HEAVY   RECOVERING    MODERATE   48931.2    242       0      0    0.00ms      MICE    1.0ms    256    15
  707.6       HEAVY   RECOVERING    MODERATE   46277.5    254       0      0    0.00ms      MICE    1.0ms    256    15
  708.1       HEAVY   RECOVERING    MODERATE   54439.1    237       0      0    0.00ms      MICE    1.0ms    256    15
  708.6       HEAVY       STABLE       HEAVY   56262.3      0       0      0    0.00ms      MICE    1.0ms    256    15
  709.2       HEAVY   RECOVERING    MODERATE   46530.3    227       0      0    0.00ms      MICE    1.0ms    256    15
  709.7       HEAVY       STABLE       HEAVY   56205.4    254       0      0    0.00ms      MICE    1.0ms    256    15
  710.2       HEAVY       STABLE       HEAVY   54392.2    234       0      0    0.00ms      MICE    1.0ms    256    15
  710.7       HEAVY       STABLE       HEAVY   55631.5    243       0      0    0.00ms      MICE    1.0ms    256    15
  711.2       HEAVY       STABLE       HEAVY   52868.3    241       0      0    0.00ms      MICE    1.0ms    256    15
  711.7       HEAVY       STABLE       HEAVY   52342.3    241       0      0    0.00ms      MICE    1.0ms    256    15
  712.2       HEAVY       STABLE       HEAVY   47572.1    236       0      0    0.00ms      MICE    1.0ms    256    15
  712.7       HEAVY       STABLE       HEAVY   60800.1    233       0      0    0.00ms      MICE    1.0ms    256    15
  713.3       HEAVY       STABLE       HEAVY   53160.8    240       0      0    0.00ms      MICE    1.0ms    256    15
  713.8       HEAVY       STABLE       HEAVY   58019.8    246       0      0    0.00ms      MICE    1.0ms    256    15
  714.3       HEAVY       STABLE       HEAVY   56752.4    235       0      0    0.00ms      MICE    1.0ms    256    15
  714.8       HEAVY       STABLE       HEAVY   52430.1    230       0      0    0.00ms      MICE    1.0ms    256    15
  715.3       HEAVY       STABLE       HEAVY   53221.2    236       0      0    0.00ms      MICE    1.0ms    256    15
  715.8       HEAVY   RECOVERING    MODERATE   46357.3    239       0      0    0.00ms      MICE    1.0ms    256    15
  716.3       HEAVY   RECOVERING    MODERATE   51721.7    239       0      0    0.00ms      MICE    1.0ms    256    15
  716.8       HEAVY   RECOVERING    MODERATE   45181.3    250       0      0    0.00ms      MICE    1.0ms    256    15
  717.3       HEAVY   RECOVERING    MODERATE   50799.9    236       0      0    0.00ms      MICE    1.0ms    256    15
  717.9       HEAVY   RECOVERING    MODERATE   44425.0    236       0      0    0.00ms      MICE    1.0ms    256    15
  718.4       HEAVY   RECOVERING    MODERATE   39614.8    247       0      0    0.00ms      MICE    1.0ms    256    15
  718.9       HEAVY   RECOVERING    MODERATE   43506.0    238       0      0    0.00ms      MICE    1.0ms    256    15
  719.4       HEAVY   RECOVERING    MODERATE   47237.8    240       0      0    0.00ms      MICE    1.0ms    256    15
  719.9       HEAVY       STABLE       HEAVY   64163.9    243       0      0    0.00ms      MICE    1.0ms    256    15
  720.4       HEAVY       STABLE       HEAVY   49728.8    241       0      0    0.00ms      MICE    1.0ms    256    15
  720.9       HEAVY       STABLE       HEAVY   42719.1    236       0      0    0.00ms      MICE    1.0ms    256    15
  721.4       HEAVY       STABLE       HEAVY   51173.8    237       0      0    0.00ms      MICE    1.0ms    256    15
  722.0       HEAVY   RECOVERING    MODERATE   36041.9    256       0      0    0.00ms      MICE    1.0ms    256    15
  722.5       HEAVY       STABLE       HEAVY   56089.9    234       0      0    0.00ms      MICE    1.0ms    256    15
  723.0       HEAVY       STABLE       HEAVY   47539.3    234       0      0    0.00ms      MICE    1.0ms    256    15
  723.5       HEAVY       STABLE       HEAVY   56665.7    249       0      0    0.00ms      MICE    1.0ms    256    15
  724.0       HEAVY       STABLE       HEAVY   53071.3    239       0      0    0.00ms      MICE    1.0ms    256    15
  724.5       HEAVY   RECOVERING    MODERATE   51080.2    251       0      0    0.00ms      MICE    1.0ms    256    15
  725.0       HEAVY       STABLE       HEAVY   42959.4    233       0      0    0.00ms      MICE    1.0ms    256    15
  725.5       HEAVY   RECOVERING    MODERATE   35252.3    248       0      0    0.00ms      MICE    1.0ms    256    15
  726.1       HEAVY   RECOVERING    MODERATE   46174.2    234       0      0    0.00ms      MICE    1.0ms    256    15
  726.6       HEAVY       STABLE       HEAVY   55861.0    243       0      0    0.00ms      MICE    1.0ms    256    15
  727.1       HEAVY   RECOVERING    MODERATE   47298.7    243       0      0    0.00ms      MICE    1.0ms    256    15
  727.6       HEAVY   RECOVERING    MODERATE   47265.8    246       0      0    0.00ms      MICE    1.0ms    256    15
  728.1       HEAVY   RECOVERING    MODERATE   48046.1    241       0      0    0.00ms      MICE    1.0ms    256    15
  728.6       HEAVY       STABLE       HEAVY   53505.7    239       0      0    0.00ms      MICE    1.0ms    256    15
  729.1       HEAVY       STABLE       HEAVY   46947.3    243       0      0    0.00ms      MICE    1.0ms    256    15
  729.6       HEAVY       STABLE       HEAVY   56129.4    243       0      0    0.00ms      MICE    1.0ms    256    15
  730.1       HEAVY       STABLE       HEAVY   50974.2    227       0      0    0.00ms      MICE    1.0ms    256    15
  730.7       HEAVY   RECOVERING    MODERATE   42846.3    230       0      0    0.00ms      MICE    1.0ms    256    15
  731.2       HEAVY   RECOVERING    MODERATE   49129.3    251       0      0    0.00ms      MICE    1.0ms    256    15
  731.7       HEAVY   RECOVERING    MODERATE   45940.1    256       0      0    0.00ms      MICE    1.0ms    256    15
  732.2       HEAVY   RECOVERING    MODERATE   44104.7    213       0      0    0.00ms      MICE    1.0ms    256    15
  732.7       HEAVY   RECOVERING    MODERATE   46719.9    230       0      0    0.00ms      MICE    1.0ms    256    15
  733.2       HEAVY   RECOVERING    MODERATE   52353.7    242       0      0    0.00ms      MICE    1.0ms    256    15
  733.7       HEAVY       STABLE       HEAVY   52859.9    234       0      0    0.00ms      MICE    1.0ms    256    15
  734.2       HEAVY   RECOVERING    MODERATE   45277.6    243       0      0    0.00ms      MICE    1.0ms    256    15
  734.8       HEAVY       STABLE       HEAVY   53553.1    252       0      0    0.00ms      MICE    1.0ms    256    15
  735.3       HEAVY       STABLE       HEAVY   47292.2    248       0      0    0.00ms      MICE    1.0ms    256    15
  735.8       HEAVY       STABLE       HEAVY   48996.3    247       0      0    0.00ms      MICE    1.0ms    256    15
  736.3       HEAVY       STABLE       HEAVY   48890.2    233       0      0    0.00ms      MICE    1.0ms    256    15
  736.8       HEAVY       STABLE       HEAVY   48947.7    249       0      0    0.00ms      MICE    1.0ms    256    15
  737.3       HEAVY       STABLE       HEAVY   51294.2    244       0      0    0.00ms      MICE    1.0ms    256    15
  737.8       HEAVY       STABLE       HEAVY   57292.8    253       0      0    0.00ms      MICE    1.0ms    256    15
  738.3       HEAVY       STABLE       HEAVY   48784.7    225       0      0    0.00ms      MICE    1.0ms    256    15
  738.9       HEAVY       STABLE       HEAVY   45591.8    231       0      0    0.00ms      MICE    1.0ms    256    15
  739.4       HEAVY   RECOVERING    MODERATE   48887.0    225       0      0    0.00ms      MICE    1.0ms    256    15
  739.9       HEAVY       STABLE       HEAVY   48367.1    254       0      0    0.00ms      MICE    1.0ms    256    15
  740.4       HEAVY   RECOVERING    MODERATE   44646.8    238       0      0    0.00ms      MICE    1.0ms    256    15
  740.9       HEAVY   RECOVERING    MODERATE   51454.8    235       0      0    0.00ms      MICE    1.0ms    256    15
  741.4       HEAVY   RECOVERING    MODERATE   53810.3    245       0      0    0.00ms      MICE    1.0ms    256    15
  741.9       HEAVY       STABLE       HEAVY   54744.3    255       0      0    0.00ms      MICE    1.0ms    256    15
  742.4       HEAVY       STABLE       HEAVY   53523.5    239       0      0    0.00ms      MICE    1.0ms    256    15
  743.0       HEAVY       STABLE       HEAVY   45446.3    250       0      0    0.00ms      MICE    1.0ms    256    15
  743.5       HEAVY       STABLE       HEAVY   48299.7    240       0      0    0.00ms      MICE    1.0ms    256    15
  744.0       HEAVY   RECOVERING    MODERATE   45223.9    238       0      0    0.00ms      MICE    1.0ms    256    15
  744.5       HEAVY   RECOVERING    MODERATE   50630.2    250       0      0    0.00ms      MICE    1.0ms    256    15
  745.0       HEAVY       STABLE       HEAVY   54861.3    228       0      0    0.00ms      MICE    1.0ms    256    15
  745.5       HEAVY   RECOVERING    MODERATE   49131.4    231       0      0    0.00ms      MICE    1.0ms    256    15
  746.0       HEAVY   RECOVERING    MODERATE   52152.3    226       0      0    0.00ms      MICE    1.0ms    256    15
  746.5       HEAVY       STABLE       HEAVY   51570.6    235       0      0    0.00ms      MICE    1.0ms    256    15
  747.1       HEAVY       STABLE       HEAVY   49558.6    233       0      0    0.00ms      MICE    1.0ms    256    15
  747.6       HEAVY       STABLE       HEAVY   48050.9    250       0      0    0.00ms      MICE    1.0ms    256    15
  748.1       HEAVY       STABLE       HEAVY   47613.8    243       0      0    0.00ms      MICE    1.0ms    256    15
  748.6       HEAVY   RECOVERING    MODERATE   45214.1    236       0      0    0.00ms      MICE    1.0ms    256    15
  749.1       HEAVY   RECOVERING    MODERATE   42199.9    252       0      0    0.00ms      MICE    1.0ms    256    15
  749.6       HEAVY   RECOVERING    MODERATE   43447.7    232       0      0    0.00ms      MICE    1.0ms    256    15
  750.1       HEAVY   RECOVERING    MODERATE   40027.2    255       0      0    0.00ms      MICE    1.0ms    256    15
  750.6       HEAVY   RECOVERING    MODERATE   51994.0    251       0      0    0.00ms      MICE    1.0ms    256    15
  751.1       HEAVY   RECOVERING    MODERATE   42890.3    245       0      0    0.00ms      MICE    1.0ms    256    15
  751.7       HEAVY   RECOVERING    MODERATE   47248.0    247       0      0    0.00ms      MICE    1.0ms    256    15
  752.2       HEAVY   RECOVERING    MODERATE   41288.4    239       0      0    0.00ms      MICE    1.0ms    256    15
  752.7       HEAVY   RECOVERING    MODERATE   44437.0    233       0      0    0.00ms      MICE    1.0ms    256    15
  753.2       HEAVY       STABLE       HEAVY   49922.6    233       0      0    0.00ms      MICE    1.0ms    256    15
  753.7       HEAVY       STABLE       HEAVY   53710.1    233       0      0    0.00ms      MICE    1.0ms    256    15
  754.2       HEAVY       STABLE       HEAVY   56939.0    235       0      0    0.00ms      MICE    1.0ms    256    15
  754.7       HEAVY       STABLE       HEAVY   42775.6    243       0      0    0.00ms      MICE    1.0ms    256    15
  755.2       HEAVY       STABLE       HEAVY   43718.7    239       0      0    0.00ms      MICE    1.0ms    256    15
  755.8       HEAVY       STABLE       HEAVY   47765.5    230       0      0    0.00ms      MICE    1.0ms    256    15
  756.3       HEAVY       STABLE       HEAVY   47833.0    253       0      0    0.00ms      MICE    1.0ms    256    15
  756.8       HEAVY       STABLE       HEAVY   52062.3    236       0      0    0.00ms      MICE    1.0ms    256    15
  757.3       HEAVY   RECOVERING    MODERATE   46008.1    256       0      0    0.00ms      MICE    1.0ms    256    15
  757.8       HEAVY   RECOVERING    MODERATE   40313.3    247       0      0    0.00ms      MICE    1.0ms    256    15
  758.3       HEAVY   RECOVERING    MODERATE   55657.5    235       0      0    0.00ms      MICE    1.0ms    256    15
  758.8       HEAVY       STABLE       HEAVY   52907.6    232       0      0    0.00ms      MICE    1.0ms    256    15
  759.3       HEAVY       STABLE       HEAVY   41829.7    243       0      0    0.00ms      MICE    1.0ms    256    15
  759.9       HEAVY       STABLE       HEAVY   48767.7    229       0      0    0.00ms      MICE    1.0ms    256    15
  760.4       HEAVY   RECOVERING    MODERATE   44832.8    248       0      0    0.00ms      MICE    1.0ms    256    15
  760.9       HEAVY   RECOVERING    MODERATE   45557.4    249       0      0    0.00ms      MICE    1.0ms    256    15
  761.4       HEAVY   RECOVERING    MODERATE   45154.7    224       0      0    0.00ms      MICE    1.0ms    256    15
  761.9       HEAVY       STABLE       HEAVY   51850.0    236       0      0    0.00ms      MICE    1.0ms    256    15
  762.4       HEAVY       STABLE       HEAVY   54266.3    241       0      0    0.00ms      MICE    1.0ms    256    15
  762.9       HEAVY   RECOVERING    MODERATE   45365.5    253       0      0    0.00ms      MICE    1.0ms    256    15
  763.4       HEAVY       STABLE       HEAVY   53289.7    237       0      0    0.00ms      MICE    1.0ms    256    15
  764.0       HEAVY       STABLE       HEAVY   51526.0    231       0      0    0.00ms      MICE    1.0ms    256    15
  764.5       HEAVY       STABLE       HEAVY   55730.8    248       0      0    0.00ms      MICE    1.0ms    256    15
  765.0       HEAVY       STABLE       HEAVY   43975.4    251       0      0    0.00ms      MICE    1.0ms    256    15
  765.5       HEAVY       STABLE       HEAVY   49975.4    231       0      0    0.00ms      MICE    1.0ms    256    15
  766.0       HEAVY       STABLE       HEAVY   53156.1    254       0      0    0.00ms      MICE    1.0ms    256    15
  766.5       HEAVY   RECOVERING    MODERATE   51241.9    240       0      0    0.00ms      MICE    1.0ms    256    15
  767.0       HEAVY       STABLE       HEAVY   57711.4    239       0      0    0.00ms      MICE    1.0ms    256    15
  767.5       HEAVY       STABLE       HEAVY   56470.7    225       0      0    0.00ms      MICE    1.0ms    256    15
  768.1       HEAVY   RECOVERING    MODERATE   44413.6    232       0      0    0.00ms      MICE    1.0ms    256    15
  768.6       HEAVY   RECOVERING    MODERATE   45589.9    248       0      0    0.00ms      MICE    1.0ms    256    15
  769.1       HEAVY   RECOVERING    MODERATE   53639.9    232       0      0    0.00ms      MICE    1.0ms    256    15
  769.6       HEAVY       STABLE       HEAVY   47617.0    247       0      0    0.00ms      MICE    1.0ms    256    15
  770.1       HEAVY   RECOVERING    MODERATE   48686.9    246       0      0    0.00ms      MICE    1.0ms    256    15
  770.6       HEAVY   RECOVERING    MODERATE   45287.8    228       0      0    0.00ms      MICE    1.0ms    256    15
  771.1       HEAVY   RECOVERING    MODERATE   50914.5    255       0      0    0.00ms      MICE    1.0ms    256    15
  771.6       HEAVY   RECOVERING    MODERATE   44943.2    245       0      0    0.00ms      MICE    1.0ms    256    15
  772.2       HEAVY   RECOVERING    MODERATE   43887.8    245       0      0    0.00ms      MICE    1.0ms    256    15
  772.7       HEAVY   RECOVERING    MODERATE   46366.0    231       0      0    0.00ms      MICE    1.0ms    256    15
  773.2       HEAVY       STABLE       HEAVY   54604.2    228       0      0    0.00ms      MICE    1.0ms    256    15
  773.7       HEAVY       STABLE       HEAVY   53699.2    239       0      0    0.00ms      MICE    1.0ms    256    15
  774.2       HEAVY       STABLE       HEAVY   53997.7    242       0      0    0.00ms      MICE    1.0ms    256    15
  774.7       HEAVY       STABLE       HEAVY   55282.4    235       0      0    0.00ms      MICE    1.0ms    256    15
  775.2       HEAVY       STABLE       HEAVY   53719.1    229       0      0    0.00ms      MICE    1.0ms    256    15
  775.7       HEAVY       STABLE       HEAVY   46602.7    235       0      0    0.00ms      MICE    1.0ms    256    15
  776.3       HEAVY       STABLE       HEAVY   43939.5    248       0      0    0.00ms      MICE    1.0ms    256    15
  776.8       HEAVY   RECOVERING    MODERATE   48478.0    254       0      0    0.00ms      MICE    1.0ms    256    15
  777.3       HEAVY   RECOVERING    MODERATE   58023.8    240       0      0    0.00ms      MICE    1.0ms    256    15
  777.8       HEAVY       STABLE       HEAVY   64837.4    244       0      0    0.00ms      MICE    1.0ms    256    15
  778.3       HEAVY       STABLE       HEAVY   58589.7    235       0      0    0.00ms      MICE    1.0ms    256    15
  778.8       HEAVY       STABLE       HEAVY   52008.5    227       0      0    0.00ms      MICE    1.0ms    256    15
  779.3       HEAVY       STABLE       HEAVY   54081.7    256       0      0    0.00ms      MICE    1.0ms    256    15
  779.8       HEAVY       STABLE       HEAVY   51960.3    220       0      0    0.00ms      MICE    1.0ms    256    15
  780.4       HEAVY       STABLE       HEAVY   44524.3    255       0      0    0.00ms      MICE    1.0ms    256    15
  780.9       HEAVY   RECOVERING    MODERATE   47247.6    223       0      0    0.00ms      MICE    1.0ms    256    15
  781.4       HEAVY   RECOVERING    MODERATE   50172.4    235       0      0    0.00ms      MICE    1.0ms    256    15
  781.9       HEAVY   RECOVERING    MODERATE   52391.1    253       0      0    0.00ms      MICE    1.0ms    256    15
  782.4       HEAVY   RECOVERING    MODERATE   50888.8    218       0      0    0.00ms      MICE    1.0ms    256    15
  782.9       HEAVY   RECOVERING    MODERATE   44193.2    230       0      0    0.00ms      MICE    1.0ms    256    15
  783.4       HEAVY   RECOVERING    MODERATE   45174.4    227       0      0    0.00ms      MICE    1.0ms    256    15
  783.9       HEAVY   RECOVERING    MODERATE   44839.2    254       0      0    0.00ms      MICE    1.0ms    256    15
  784.5       HEAVY   RECOVERING    MODERATE   42683.6    235       0      0    0.00ms      MICE    1.0ms    256    15
  785.0       HEAVY   RECOVERING    MODERATE   53392.0    237       0      0    0.00ms      MICE    1.0ms    256    15
  785.5       HEAVY       STABLE       HEAVY   55400.2    228       0      0    0.00ms      MICE    1.0ms    256    15
  786.0       HEAVY       STABLE       HEAVY   58671.6    234       0      0    0.00ms      MICE    1.0ms    256    15
  786.5       HEAVY       STABLE       HEAVY   49025.8    229       0      0    0.00ms      MICE    1.0ms    256    15
  787.0       HEAVY       STABLE       HEAVY   52545.2    248       0      0    0.00ms      MICE    1.0ms    256    15
  787.5       HEAVY       STABLE       HEAVY   50751.7    246       0      0    0.00ms      MICE    1.0ms    256    15
  788.0       HEAVY       STABLE       HEAVY   46887.1    245       0      0    0.00ms      MICE    1.0ms    256    15
  788.5       HEAVY       STABLE       HEAVY   49154.1    227       0      0    0.00ms      MICE    1.0ms    256    15
  789.1       HEAVY   RECOVERING    MODERATE   51326.5    246       0      0    0.00ms      MICE    1.0ms    256    15
  789.6       HEAVY   RECOVERING    MODERATE   47213.5    236       0      0    0.00ms      MICE    1.0ms    256    15
  790.1       HEAVY   RECOVERING    MODERATE   48634.5    238       0      0    0.00ms      MICE    1.0ms    256    15
  790.6       HEAVY   RECOVERING    MODERATE   43117.6    248       0      0    0.00ms      MICE    1.0ms    256    15
  791.1       HEAVY   RECOVERING    MODERATE   54573.7    243       0      0    0.00ms      MICE    1.0ms    256    15
  791.6       HEAVY   RECOVERING    MODERATE   48983.2    252       0      0    0.00ms      MICE    1.0ms    256    15
  792.1       HEAVY       STABLE       HEAVY   52041.6    254       0      0    0.00ms      MICE    1.0ms    256    15
  792.6       HEAVY       STABLE       HEAVY   51620.9    251       0      0    0.00ms      MICE    1.0ms    256    15
  793.2       HEAVY       STABLE       HEAVY   50092.8    238       0      0    0.00ms      MICE    1.0ms    256    15
  793.7       HEAVY       STABLE       HEAVY   49787.2    237       0      0    0.00ms      MICE    1.0ms    256    15
  794.2       HEAVY   RECOVERING    MODERATE   38237.6    244       0      0    0.00ms      MICE    1.0ms    256    15
  794.7       HEAVY   RECOVERING    MODERATE   47021.9    207       0      0    0.00ms      MICE    1.0ms    256    15
  795.2       HEAVY   RECOVERING    MODERATE   47112.7    230       0      0    0.00ms      MICE    1.0ms    256    15
  795.7       HEAVY   RECOVERING    MODERATE   46732.5    235       0      0    0.00ms      MICE    1.0ms    256    15
  796.2       HEAVY   RECOVERING    MODERATE   50545.4    233       0      0    0.00ms      MICE    1.0ms    256    15
  796.7       HEAVY   RECOVERING    MODERATE   48154.0    234       0      0    0.00ms      MICE    1.0ms    256    15
  797.3       HEAVY   RECOVERING    MODERATE   48172.8    216       0      0    0.00ms      MICE    1.0ms    256    15
  797.8       HEAVY       STABLE       HEAVY   52946.9    248       0      0    0.00ms      MICE    1.0ms    256    15
  798.3       HEAVY       STABLE       HEAVY   44364.8    240       0      0    0.00ms      MICE    1.0ms    256    15
  798.8       HEAVY       STABLE       HEAVY   42382.1    232       0      0    0.00ms      MICE    1.0ms    256    15
  799.3       HEAVY   RECOVERING    MODERATE   34843.3    256       0      0    0.00ms      MICE    1.0ms    256    15
  799.8       HEAVY   RECOVERING    MODERATE   45547.0    239       0      0    0.00ms      MICE    1.0ms    256    15
  800.3       HEAVY   RECOVERING    MODERATE   40290.0    235       0      0    0.00ms      MICE    1.0ms    256    15
  800.9       HEAVY   RECOVERING    MODERATE   44346.5    255       0      0    0.00ms      MICE    1.0ms    256    15
  801.4       HEAVY   RECOVERING    MODERATE   48214.6    248       0      0    0.00ms      MICE    1.0ms    256    15
  801.9       HEAVY   RECOVERING    MODERATE   41314.7    247       0      0    0.00ms      MICE    1.0ms    256    15
  802.4       HEAVY       STABLE       HEAVY   51799.3    227       0      0    0.00ms      MICE    1.0ms    256    15
