========================================================================
  Adaptive RED Controller  —  Floyd, Gummadi & Shenker (ICSI 2001)
  ns=ns1  iface=veth1  duration=930s
  min_th=20  max_th=300  max_p=0.5
  W_Q=0.002  alpha=0.01  beta=0.9
========================================================================
  NOTE: Adaptive RED adapts max_p (drop prob) mapped to target/limit
  It does NOT use gradient prediction, eBPF, or workload profiles
========================================================================
  t(s)    avg_q       dr/s      bl    tput   max_p   target  limit   adj
 203.8    207.6     3168.4     417    9.99   0.330    2.4ms    517    23
 204.3    207.9     3298.6     355   10.00   0.330    2.4ms    517    23
 204.8    208.2     3778.6     349   10.00   0.330    2.4ms    517    23
 205.3    208.6     3608.5     395   10.01   0.330    2.4ms    517    23
 205.9    209.0     3502.3     420   10.00   0.330    2.4ms    517    23
 206.4    209.4     3336.6     409   10.00   0.330    2.4ms    517    23
 206.9    209.8     3917.4     377   10.00   0.330    2.4ms    517    23
 207.4    210.1     3976.2     373   10.00   0.330    2.4ms    517    23
 207.9    210.5     3924.7     397   10.00   0.340    2.3ms    501    24
 208.4    210.8     3141.3     382   10.00   0.340    2.3ms    501    24
 208.9    211.0     3075.6     317    9.99   0.340    2.3ms    501    24
 209.4    211.3     3018.1     375   10.01   0.340    2.3ms    501    24
 209.9    211.8     3716.4     428   10.00   0.340    2.3ms    501    24
 210.4    212.1     4216.7     389   10.00   0.340    2.3ms    501    24
 210.9    212.5     4455.9     386   10.00   0.340    2.3ms    501    24
 211.4    212.9     5018.2     410   10.00   0.340    2.3ms    501    24
 211.9    213.3     5485.2     405   10.00   0.340    2.3ms    501    24
 212.4    213.6     5305.9     387   10.00   0.340    2.3ms    501    24
 212.9    213.9     4173.2     346    9.99   0.340    2.3ms    501    24
 213.4    214.2     3169.8     374   10.00   0.340    2.3ms    501    24
 213.9    214.5     3495.1     384   10.00   0.340    2.3ms    501    24
 214.4    214.9     3919.3     417   10.00   0.340    2.3ms    501    24
 214.9    215.3     4085.6     417   10.00   0.340    2.3ms    501    24
 215.4    215.7     4150.5     386   10.00   0.340    2.3ms    501    24
 215.9    216.0     4224.0     371   10.00   0.340    2.3ms    501    24
 216.4    216.3     4537.2     368   10.00   0.350    2.3ms    501    24
 216.9    216.5     3436.2     337   10.00   0.350    2.3ms    501    24
 217.5    216.8     3486.9     333   10.00   0.350    2.3ms    501    24
 218.0    217.1     3192.7     402   10.01   0.350    2.3ms    501    24
 218.5    217.5     2747.4     376   10.00   0.350    2.3ms    501    24
 219.0    217.8     2843.8     374   10.00   0.350    2.3ms    501    24
 219.5    218.1     3506.9     369   10.00   0.350    2.3ms    501    24
 220.0    218.4     3953.1     390   10.01   0.350    2.3ms    501    24
 220.5    218.6     4381.1     337    9.99   0.350    2.3ms    501    24
 221.0    219.0     4863.9     377   10.00   0.350    2.3ms    501    24
 221.5    219.4     4755.6     411    9.99   0.350    2.3ms    501    24
 222.0    219.6     5012.4     363   10.01   0.350    2.3ms    501    24
 222.5    220.0     4787.8     416   10.00   0.350    2.3ms    501    24
 223.0    220.3     5214.2     330   10.00   0.350    2.3ms    501    24
 223.5    220.5     4242.3     337    9.99   0.350    2.3ms    501    24
 224.0    220.8     3369.4     379   10.00   0.350    2.3ms    501    24
 224.5    221.2     3330.3     428   10.00   0.350    2.3ms    501    24
 225.0    221.6     2899.1     425   10.00   0.360    2.1ms    471    25
 225.5    221.9     3270.4     377   10.00   0.360    2.1ms    471    25
 226.0    222.3     3564.6     399   10.00   0.360    2.1ms    471    25
 226.5    222.6     4189.8     355   10.00   0.360    2.1ms    471    25
 227.0    222.9     3671.2     382   10.00   0.360    2.1ms    471    25
 227.5    223.2     3733.4     399   10.00   0.360    2.1ms    471    25
 228.0    223.5     4121.5     359   10.00   0.360    2.1ms    471    25
 228.6    223.9     3692.5     406   10.00   0.360    2.1ms    471    25
 229.1    224.2     3931.1     375   10.00   0.360    2.1ms    471    25
 229.6    224.5     3895.2     401   10.00   0.360    2.1ms    471    25
 230.1    224.8     4620.0     361   10.00   0.360    2.1ms    471    25
 230.6    225.1     4202.6     394   10.00   0.360    2.1ms    471    25
 231.1    225.4     4722.5     380   10.00   0.360    2.1ms    471    25
 231.6    225.7     4779.4     349   10.00   0.360    2.1ms    471    25
 232.1    226.0     5070.8     399    9.99   0.360    2.1ms    471    25
 232.6    226.3     5284.8     378   10.01   0.360    2.1ms    471    25
 233.1    226.7     5728.8     410   10.00   0.360    2.1ms    471    25
 233.6    227.1     6305.3     444    9.99   0.360    2.1ms    471    25
 234.1    226.7     6600.3       0   10.00   0.360    2.1ms    471    25
 234.6    227.1     6508.8     451   10.00   0.360    2.1ms    471    25
 235.1    227.5     5710.1     432   10.00   0.370    2.0ms    455    26
 235.6    227.8     6035.2     368   10.00   0.370    2.0ms    455    26
 236.1    228.1     6040.3     371    9.99   0.370    2.0ms    455    26
 236.6    228.5     4857.9     424   10.01   0.370    2.0ms    455    26
 237.1    228.7     5632.0     342   10.00   0.370    2.0ms    455    26
 237.6    229.0     4384.2     356   10.00   0.370    2.0ms    455    26
 238.2    229.3     5116.6     372   10.00   0.370    2.0ms    455    26
 238.7    229.6     5648.7     381   10.00   0.370    2.0ms    455    26
 239.2    230.0     5737.3     437   10.00   0.370    2.0ms    455    26
 239.7    230.3     4969.8     365   10.01   0.370    2.0ms    455    26
 240.2    230.6     5226.4     404    9.99   0.370    2.0ms    455    26
 240.7    231.0     5251.3     420   10.01   0.370    2.0ms    455    26
 241.2    231.3     5974.1     413   10.00   0.370    2.0ms    455    26
 241.7    231.7     4825.9     384   10.00   0.370    2.0ms    455    26
 242.2    232.0     4673.4     414   10.00   0.370    2.0ms    455    26
 242.7    232.4     4282.0     429   10.00   0.370    2.0ms    455    26
 243.2    232.8     3818.6     404   10.00   0.370    2.0ms    455    26
 243.7    233.1     4156.5     391   10.00   0.380    2.0ms    455    26
 244.2    233.4     5020.4     401   10.00   0.380    2.0ms    455    26
 244.7    233.7     4027.5     386   10.00   0.380    2.0ms    455    26
 245.2    234.0     2868.5     392   10.00   0.380    2.0ms    455    26
 245.7    234.4     3157.4     435   10.00   0.380    2.0ms    455    26
 246.2    234.8     2949.5     405   10.00   0.380    2.0ms    455    26
 246.7    235.0     3493.9     365    9.99   0.380    2.0ms    455    26
 247.2    235.3     5138.3     385   10.00   0.380    2.0ms    455    26
 247.7    235.6     4418.9     375   10.00   0.380    2.0ms    455    26
 248.2    235.8     3372.1     336   10.00   0.380    2.0ms    455    26
 248.8    236.1     3898.9     377   10.00   0.380    2.0ms    455    26
 249.3    236.4     4717.5     411   10.00   0.380    2.0ms    455    26
 249.8    236.8     5063.9     431   10.00   0.380    2.0ms    455    26
 250.3    237.1     4863.7     367    9.99   0.380    2.0ms    455    26
 250.8    237.4     4544.3     375   10.01   0.380    2.0ms    455    26
 251.3    237.7     5536.1     408   10.00   0.380    2.0ms    455    26
 251.8    238.0     5225.1     387   10.00   0.380    2.0ms    455    26
 252.3    238.2     5467.5     339   10.00   0.380    2.0ms    455    26
 252.8    238.5     5279.0     400   10.00   0.390    1.9ms    424    27
 253.3    238.9     5928.4     404   10.00   0.390    1.9ms    424    27
 253.8    239.1     4828.4     367   10.00   0.390    1.9ms    424    27
 254.3    239.5     4507.6     416   10.00   0.390    1.9ms    424    27
 254.8    239.7     4986.9     375    9.99   0.390    1.9ms    424    27
 255.3    240.0     4347.0     375   10.01   0.390    1.9ms    424    27
 255.8    240.3     5043.4     391   10.00   0.390    1.9ms    424    27
 256.3    239.8     5280.6       0   10.00   0.390    1.9ms    424    27
 256.8    240.1     2954.1     359   10.00   0.390    1.9ms    424    27
 257.3    240.4     3474.6     389   10.00   0.390    1.9ms    424    27
 257.8    240.7     5195.8     400   10.00   0.390    1.9ms    424    27
 258.3    241.0     4327.7     389   10.00   0.390    1.9ms    424    27
 258.8    241.3     4943.2     371   10.00   0.390    1.9ms    424    27
 259.3    241.5     5895.9     371   10.00   0.390    1.9ms    424    27
 259.9    241.8     6088.6     384   10.00   0.390    1.9ms    424    27
 260.4    242.1     5717.7     371   10.00   0.390    1.9ms    424    27
 260.9    242.3     5155.8     368   10.00   0.390    1.9ms    424    27
 261.4    242.6     3556.6     395    9.99   0.390    1.9ms    424    27
 261.9    242.8     2619.1     350   10.01   0.390    1.9ms    424    27
 262.4    243.1     4032.2     369   10.00   0.390    1.9ms    424    27
 262.9    243.3     5572.4     367   10.00   0.390    1.9ms    424    27
 263.4    243.6     5825.7     395   10.00   0.390    1.9ms    424    27
 263.9    243.8     5707.1     337   10.00   0.390    1.9ms    424    27
 264.4    244.1     6219.5     384   10.00   0.400    1.9ms    424    27
 264.9    244.3     5693.7     352   10.00   0.400    1.9ms    424    27
 265.4    244.6     3569.7     399   10.00   0.400    1.9ms    424    27
 265.9    244.9     5587.3     391   10.00   0.400    1.9ms    424    27
 266.4    244.4     4969.9       0   10.00   0.400    1.9ms    424    27
 266.9    244.6     4231.6     339   10.00   0.400    1.9ms    424    27
 267.4    244.9     4188.5     398   10.00   0.400    1.9ms    424    27
 267.9    245.2     4011.1     403   10.00   0.400    1.9ms    424    27
 268.4    245.5     4454.2     395   10.00   0.400    1.9ms    424    27
 268.9    245.8     4321.7     387   10.00   0.400    1.9ms    424    27
 269.4    246.1     4768.2     362   10.00   0.400    1.9ms    424    27
 269.9    246.4     5293.4     406   10.00   0.400    1.9ms    424    27
 270.4    246.6     4521.0     385   10.00   0.400    1.9ms    424    27
 271.0    246.2     4165.6       0   10.00   0.400    1.9ms    424    27
 271.5    245.7     5218.3       0   10.00   0.400    1.9ms    424    27
 272.0    246.0     5087.7     392   10.00   0.400    1.9ms    424    27
 272.5    245.5     4545.4       0   10.00   0.400    1.9ms    424    27
 273.0    245.8     4305.5     415   10.00   0.400    1.9ms    424    27
 273.5    246.1     4367.5     385   10.00   0.400    1.9ms    424    27
 274.0    246.3     5014.6     367   10.00   0.400    1.9ms    424    27
 274.5    246.6     5540.5     394   10.00   0.400    1.9ms    424    27
 275.0    246.8     4571.9     346   10.00   0.400    1.9ms    424    27
 275.5    247.1     4580.2     370   10.00   0.400    1.9ms    424    27
 276.0    247.3     4503.2     351   10.01   0.400    1.9ms    424    27
 276.5    247.5     4391.6     379    9.99   0.400    1.9ms    424    27
 277.0    247.8     3748.1     356   10.00   0.400    1.9ms    424    27
 277.5    248.0     3360.5     360   10.00   0.400    1.9ms    424    27
 278.0    248.2     4994.5     379   10.00   0.400    1.9ms    424    27
 278.5    248.4     4665.4     346   10.00   0.400    1.9ms    424    27
 279.0    248.7     4914.8     374   10.00   0.400    1.9ms    424    27
 279.5    248.9     5089.6     352   10.01   0.400    1.9ms    424    27
 280.0    249.0     6123.0     311    9.99   0.400    1.9ms    424    27
 280.5    249.3     4788.9     405   10.00   0.400    1.9ms    424    27
 281.0    249.6     4891.4     402   10.01   0.410    1.7ms    394    28
 281.5    249.8     5949.7     313   10.00   0.410    1.7ms    394    28
 282.0    250.0     5107.8     346   10.00   0.410    1.7ms    394    28
 282.6    250.2     5693.6     379   10.00   0.410    1.7ms    394    28
 283.1    250.4     5919.2     360   10.00   0.410    1.7ms    394    28
 283.6    250.6     6149.8     346   10.00   0.410    1.7ms    394    28
 284.1    250.9     7198.1     368   10.00   0.410    1.7ms    394    28
 284.6    251.1     9261.6     375    9.99   0.410    1.7ms    394    28
 285.1    251.3     7564.2     346   10.00   0.410    1.7ms    394    28
 285.6    251.6     8098.2     382   10.00   0.410    1.7ms    394    28
 286.1    251.8     9200.7     385   10.01   0.410    1.7ms    394    28
 286.6    252.0     7380.4     347   10.00   0.410    1.7ms    394    28
 287.1    252.3     5571.7     372   10.01   0.410    1.7ms    394    28
 287.6    252.5     6353.8     367   10.00   0.410    1.7ms    394    28
 288.1    252.6     6756.1     317   10.00   0.410    1.7ms    394    28
 288.6    252.9     5880.0     376   10.00   0.410    1.7ms    394    28
 289.1    253.1     5399.1     379   10.00   0.410    1.7ms    394    28
 289.6    253.3     6667.6     351   10.00   0.410    1.7ms    394    28
 290.1    253.5     8014.9     365    9.99   0.410    1.7ms    394    28
 290.6    253.8     9395.5     370   10.00   0.410    1.7ms    394    28
 291.1    254.0     8373.1     374   10.00   0.410    1.7ms    394    28
 291.6    254.2     6376.9     345    9.99   0.410    1.7ms    394    28
 292.1    254.4     7515.2     378   10.01   0.410    1.7ms    394    28
 292.6    254.7     6684.3     372    9.99   0.410    1.7ms    394    28
 293.1    254.9     7115.9     348   10.00   0.410    1.7ms    394    28
 293.7    255.1     6617.8     353   10.00   0.410    1.7ms    394    28
 294.2    254.5     5624.9       0   10.00   0.410    1.7ms    394    28
 294.7    254.6     5078.6     306   10.00   0.410    1.7ms    394    28
 295.2    254.8     9034.1     341   10.01   0.410    1.7ms    394    28
 295.7    255.0     4034.2     369   10.00   0.410    1.7ms    394    28
 296.2    255.3     5900.3     383   10.00   0.420    1.6ms    378    29
 296.7    255.5     5294.6     339   10.00   0.420    1.6ms    378    29
 297.2    255.6     7192.2     338   10.00   0.420    1.6ms    378    29
 297.7    255.8     9551.2     351   10.00   0.420    1.6ms    378    29
 298.2    256.0     5787.3     356   10.00   0.420    1.6ms    378    29
 298.7    256.3     9040.6     372    9.99   0.420    1.6ms    378    29
 299.2    256.4     4086.6     336   10.00   0.420    1.6ms    378    29
 299.7    256.6     7307.6     367   10.00   0.420    1.6ms    378    29
 300.2    256.8     6533.0     339   10.00   0.420    1.6ms    378    29
 300.7    257.0     6756.0     374   10.00   0.420    1.6ms    378    29
 301.2    257.2     6878.6     341   10.00   0.420    1.6ms    378    29
 301.7    257.4     7001.0     364   10.00   0.420    1.6ms    378    29
 302.2    257.6     6777.4     355   10.00   0.420    1.6ms    378    29
 302.7    257.8     9061.4     341   10.00   0.420    1.6ms    378    29
 303.2    258.0     8355.7     356   10.00   0.420    1.6ms    378    29
 303.7    258.2     9350.6     375   10.00   0.420    1.6ms    378    29
 304.2    258.4    10360.2     345   10.00   0.420    1.6ms    378    29
 304.8    258.6     8761.4     358   10.00   0.420    1.6ms    378    29
 305.3    258.7     5275.9     323   10.00   0.420    1.6ms    378    29
 305.8    258.9     4522.0     337   10.00   0.420    1.6ms    378    29
 306.3    259.0     5738.6     332    9.99   0.420    1.6ms    378    29
 306.8    259.2     7063.4     362   10.01   0.420    1.6ms    378    29
 307.3    259.4     6090.3     345   10.00   0.420    1.6ms    378    29
 307.8    259.6     6635.0     365   10.00   0.420    1.6ms    378    29
 308.3    259.8     5710.7     354   10.00   0.420    1.6ms    378    29
 308.8    259.9     7167.6     334    9.99   0.420    1.6ms    378    29
 309.3    260.1     7427.8     350   10.00   0.420    1.6ms    378    29
 309.8    260.3     4961.5     351   10.00   0.420    1.6ms    378    29
 310.3    260.5     4480.8     348   10.00   0.420    1.6ms    378    29
 310.8    260.7     5367.7     359   10.00   0.420    1.6ms    378    29
 311.3    260.9     4283.5     358   10.00   0.430    1.6ms    378    29
 311.8    261.0     4234.5     333   10.00   0.430    1.6ms    378    29
 312.3    261.2     5379.4     365   10.00   0.430    1.6ms    378    29
 312.8    261.4     4659.8     347   10.00   0.430    1.6ms    378    29
 313.3    261.6     6161.9     358    9.99   0.430    1.6ms    378    29
 313.8    261.8     5511.1     344   10.00   0.430    1.6ms    378    29
 314.3    262.0     4004.4     366   10.00   0.430    1.6ms    378    29
 314.8    262.1     4954.5     331   10.00   0.430    1.6ms    378    29
 315.3    262.3     6207.0     351   10.00   0.430    1.6ms    378    29
 315.8    262.4     3794.3     316   10.00   0.430    1.6ms    378    29
 316.3    262.6     3099.8     350    9.99   0.430    1.6ms    378    29
 316.9    262.8     4599.6     376   10.01   0.430    1.6ms    378    29
 317.4    263.0     4738.5     355   10.00   0.430    1.6ms    378    29
 317.9    263.0     3575.7     299    9.99   0.430    1.6ms    378    29
 318.4    263.2     4622.5     361   10.00   0.430    1.6ms    378    29
 318.9    263.5     5968.1     376   10.00   0.430    1.6ms    378    29
 319.4    263.6     3350.4     312   10.01   0.430    1.6ms    378    29
 319.9    263.7     4503.4     335   10.00   0.430    1.6ms    378    29
 320.4    263.9     5923.5     367   10.00   0.430    1.6ms    378    29
 320.9    264.1     7503.9     362   10.00   0.430    1.6ms    378    29
 321.4    264.3     7830.5     359   10.00   0.430    1.6ms    378    29
 321.9    264.5     6966.2     343   10.00   0.430    1.6ms    378    29
 322.4    264.7     5996.8     366   10.00   0.430    1.6ms    378    29
 322.9    264.8     5461.1     354    9.99   0.430    1.6ms    378    29
 323.4    265.0     7225.7     372   10.01   0.430    1.6ms    378    29
 323.9    265.2     6935.1     353   10.00   0.430    1.6ms    378    29
 324.4    265.3     8871.9     315   10.00   0.430    1.6ms    378    29
 324.9    265.4     5878.6     322   10.00   0.430    1.6ms    378    29
 325.4    265.6     8138.6     351   10.00   0.430    1.6ms    378    29
 325.9    265.8     7738.6     366   10.00   0.430    1.6ms    378    29
 326.4    266.0     8898.5     353   10.00   0.430    1.6ms    378    29
 326.9    266.1     9082.9     340   10.00   0.430    1.6ms    378    29
 327.4    266.3     9668.5     360   10.01   0.430    1.6ms    378    29
 328.0    266.5     4553.2     351    9.99   0.440    1.5ms    348    30
 328.5    266.5     7575.2     292   10.01   0.440    1.5ms    348    30
 329.0    266.7     7543.4     325   10.00   0.440    1.5ms    348    30
 329.5    266.7     5337.2     310   10.00   0.440    1.5ms    348    30
 330.0    266.8     4205.0     319   10.00   0.440    1.5ms    348    30
 330.5    266.9     3940.2     300   10.00   0.440    1.5ms    348    30
 331.0    267.1     2695.9     337   10.00   0.440    1.5ms    348    30
 331.5    267.2     5402.6     329   10.00   0.440    1.5ms    348    30
 332.0    267.3     8436.0     337   10.01   0.440    1.5ms    348    30
 332.5    267.5     8466.9     340   10.00   0.440    1.5ms    348    30
 333.0    267.6     7697.8     331   10.00   0.440    1.5ms    348    30
 333.5    267.7     9422.4     335   10.00   0.440    1.5ms    348    30
 334.0    267.9     6522.1     340   10.00   0.440    1.5ms    348    30
 334.5    268.0     7240.5     342   10.00   0.440    1.5ms    348    30
 335.0    268.1     7736.5     325   10.00   0.440    1.5ms    348    30
 335.5    268.3    10389.7     333   10.00   0.440    1.5ms    348    30
 336.0    268.4     5128.9     337   10.00   0.440    1.5ms    348    30
 336.5    268.5     8344.4     327   10.00   0.440    1.5ms    348    30
 337.0    268.6     8696.9     311   10.00   0.440    1.5ms    348    30
 337.5    268.7     8630.7     319   10.00   0.440    1.5ms    348    30
 338.0    268.8     8906.7     314    9.99   0.440    1.5ms    348    30
 338.5    268.9     6496.3     327   10.00   0.440    1.5ms    348    30
 339.1    268.9     6384.6     265   10.00   0.440    1.5ms    348    30
 339.6    269.0     5067.2     320   10.00   0.440    1.5ms    348    30
 340.1    269.2     4445.7     345   10.00   0.440    1.5ms    348    30
 340.6    269.3     5213.8     321   10.00   0.440    1.5ms    348    30
 341.1    269.4     4875.1     317   10.00   0.440    1.5ms    348    30
 341.6    269.5     6400.2     320   10.00   0.440    1.5ms    348    30
 342.1    268.9     5014.6       0   10.00   0.440    1.5ms    348    30
 342.6    269.0     4359.0     309   10.01   0.440    1.5ms    348    30
 343.1    269.1     5819.1     322   10.00   0.440    1.5ms    348    30
 343.6    269.2     5497.0     326   10.00   0.440    1.5ms    348    30
 344.1    269.3     2901.3     319   10.00   0.440    1.5ms    348    30
 344.6    269.3     6632.4     269   10.00   0.440    1.5ms    348    30
 345.1    269.4     4755.0     290    9.99   0.440    1.5ms    348    30
 345.6    269.5     7154.8     320   10.01   0.440    1.5ms    348    30
 346.1    269.6     8239.3     330    9.99   0.440    1.5ms    348    30
 346.6    269.7     4305.3     341   10.01   0.440    1.5ms    348    30
 347.1    269.9     4231.3     335   10.00   0.440    1.5ms    348    30
 347.6    270.0     3635.5     332   10.00   0.440    1.5ms    348    30
 348.1    270.1     7368.1     337   10.00   0.440    1.5ms    348    30
 348.6    270.2    10213.0     321   10.00   0.440    1.5ms    348    30
 349.1    270.3     8513.3     336   10.00   0.440    1.5ms    348    30
 349.6    270.5    10249.8     337   10.00   0.440    1.5ms    348    30
 350.1    270.6     5368.1     334   10.00   0.440    1.5ms    348    30
 350.7    270.7     4640.3     339   10.00   0.440    1.5ms    348    30
 351.2    270.9     7800.0     328   10.00   0.440    1.5ms    348    30
 351.7    270.3     7445.8       0   10.00   0.440    1.5ms    348    30
 352.2    270.4     8218.3     330   10.00   0.440    1.5ms    348    30
 352.7    270.6     8042.8     330   10.00   0.440    1.5ms    348    30
 353.2    270.7    12855.8     335   10.00   0.440    1.5ms    348    30
 353.7    270.8    13476.5     334   10.00   0.440    1.5ms    348    30
 354.2    271.0    11477.9     346   10.00   0.440    1.5ms    348    30
 354.7    271.0    13512.8     316    9.99   0.440    1.5ms    348    30
 355.2    271.1    11869.2     315   10.00   0.440    1.5ms    348    30
 355.7    271.3     7952.1     328    9.99   0.440    1.5ms    348    30
 356.2    271.4    10964.5     331   10.00   0.440    1.5ms    348    30
 356.7    271.5     9717.9     325   10.00   0.440    1.5ms    348    30
 357.2    271.6     7920.7     320   10.00   0.440    1.5ms    348    30
 357.7    271.7     9325.2     315   10.00   0.440    1.5ms    348    30
 358.2    271.8    11307.4     327   10.00   0.440    1.5ms    348    30
 358.7    271.9    10076.5     314   10.00   0.440    1.5ms    348    30
 359.2    272.0     7680.4     325   10.00   0.440    1.5ms    348    30
 359.7    272.0     9084.0     293   10.00   0.450    1.4ms    332    31
 360.2    272.1     8179.7     308   10.00   0.450    1.4ms    332    31
 360.8    272.2     9198.1     311   10.00   0.450    1.4ms    332    31
 361.3    272.2     5845.1     309    9.99   0.450    1.4ms    332    31
